level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_1287702461606280,seed,,,None,None,,,,,
1,2,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,NDTV is the only channel reporting reality... All other channels are??????????,2020-12-18T11:48:02+0000,54,17,
1,3,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,NDTV  is the NO 1 channel in india They all reporting Indian all issues,2020-12-20T02:22:33+0000,48,14,
1,4,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"Why Only Punjab sardar's are worried for bill that is 1% of all India farmers,",2020-12-18T20:27:13+0000,29,84,
1,5,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,New Agriculture Law is against all farmers and common peoples of the India,2020-12-21T04:56:56+0000,20,20,
1,6,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"God bless this young Sikh for the innovative idea that serve the social cause especially farmers who are made to protest by the government. In any situation, I am morally with the protesting farmers and support their just demands.",2020-12-21T12:03:01+0000,18,3,
1,7,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,Much love from Romania. Full appreciation and support,2020-12-20T11:05:59+0000,13,0,
1,8,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"When the rich rob the Farmers it's called Business, when the Farmers fight back it's called Violence.",2020-12-21T00:28:03+0000,15,1,
1,9,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,Together with the turbans they should give them some common sense.,2020-12-18T13:15:28+0000,10,15,
1,10,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"NDTV please also show your footage of couple of months ago of people protesting in farmers protest, wearing bright white kurta-pyajamas and colourful attire riding brand new tractors, where are they.",2020-12-18T12:04:04+0000,5,12,
1,11,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"All IT cell of bjp 2rs,2rs",2020-12-18T12:00:27+0000,7,0,
1,12,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,Everyone should join this... You can sit in your own state... This way every state can take one place and gather to support Farmers.,2020-12-19T19:04:33+0000,4,0,
1,13,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"Isee the haha signs done by mostly biharis, up, bangalis... who have no self respect.",2020-12-20T19:25:32+0000,4,6,
1,14,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,Their income going to be lost.. that's why they are worried... Current govt. Does not improving their service they are just try to sell of their services in the name of reform.... Only sardars have guts & knowledge to fight against this gov. Others are trapped between hindu Muslim.,2020-12-21T03:20:56+0000,3,0,
1,15,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"The part where you have nothing to do with farming and you are labelling farmers from all over India as misguided, the people who are farming from generations and they know nothing about it, farmers always and still demanding to apply swaminathan report but NO govt going to sell farming to corporates",2020-12-21T23:43:09+0000,1,0,
1,16,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,The problem Is with  Punjab  farmers  only  . No  others problem  . We support  new  farm  bills,2020-12-28T17:25:22+0000,3,1,
1,17,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,Only 1% Punjab sardar’s given 100% food our country population ,2020-12-19T08:11:30+0000,6,1,
1,18,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,The only news channel I watch on TV is NDTV because it's conscience has not been sold yet.,2020-12-23T14:19:51+0000,3,0,
1,19,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,God bless all our Indian farmers. They are our Aannadata. All Indian should respect them. And Sarkar should fullfill their demand and rights which they deserve. Kisan hay to hamara kitchen me khana banti hay. Barna sab Vhukk se maroge. Jai Hind Jai Jawan Jai Kisan. God blessed all our Sabak those are helping them suport them. Keep it up brothers sisters and everyone. Salute to all of you.,2020-12-22T02:45:03+0000,0,0,
1,20,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"Why green colour,not other colors???",2020-12-20T19:06:35+0000,2,2,
1,21,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"NDTV is a vvip journalist in the protest.  They are used to such treatment.   So basically they select their ""treatment"" rather than selecting ""journalism""",2021-01-05T13:06:59+0000,0,0,
1,22,1,102527030797_1287702461606280,data,data.*,fetched (200),53:52.5,Facebook:/<post-id>/comments,"Waise hi donation karke, I wish if they had helped their fellow farmers in the country. Farmers are in such poor conditions and some even resort to saucide..but such donation never came to help those in need.. But to fuel anger, protest , hate, there is a lot of donations coming to motivate the ones protesting be its in the form of pizza party, gym with instructors, massage parlour, or booze party at night in the tents...",2021-01-03T05:19:13+0000,1,1,
