level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,23230437118_10160707502197119,seed,,,None,None,,,,,
1,2,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,Farmers don't want middleman on petrol/diesel as well. Want to buy direct through company.??,2020-12-14T16:14:29+0000,89,70,
1,3,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,If BJP is feeling middle man is problem for Farmers then remove middle man from petroleum products too. Then people can get fuel below 50 RS,2020-12-14T17:19:02+0000,41,8,
1,4,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,Even selling to private traders satisfactorily level is 82%. Both options are available to the farmers.  Let the farmers decide which option to follow.. Protesting & that too violently  by some farmers( are the protesters really farmers??) cannot be justified. ,2020-12-14T15:33:18+0000,40,13,
1,5,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,Chamatkar .. after almost 2and half months something relevant is posted... khalistani leftist etc plots didn’t work... Good to see you doing what media should do ..,2020-12-14T15:12:32+0000,40,2,
1,6,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,Not justified because both the options for selling is available for farmer.,2020-12-14T15:34:07+0000,25,3,
1,7,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,"There was no market outside mandis before these laws (it was indeed illegal before these laws). Totally wrong way to use data and make your point. The market price itself was very low because of Mandis and their monopolised syndicates, cartels.",2020-12-18T10:10:40+0000,14,0,
1,8,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,"Data is from 2012-2013 Things improve drastically since then, now both the options available and opportunitie for farmers to sell as per their will.",2020-12-14T15:57:29+0000,11,0,
1,9,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,"Satisfied Farmer, who invited corporate house ",2020-12-14T15:45:28+0000,3,0,
1,10,1,23230437118_10160707502197119,data,data.*,fetched (200),13:59.7,Facebook:/<post-id>/comments,"Its not only of satisfaction level ,its also whether farmer has an option of selling his produce in alternate market. The law doesn't close Mandi house. It gives choice. ",2020-12-16T09:29:57+0000,10,0,
