level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_351822669203334,seed,,,None,None,,,,,
1,2,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,They are not farmers. They are congress workers. See their flag. The bill is passed and its a historic day. These protest are for few days. No body cares.,2020-09-20T12:51:50+0000,22,32,
1,3,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,i dont understand the middle man are removed and now farmers have direct access  creating protest before reading the bill,2020-09-20T13:07:49+0000,2,13,
1,4,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,Must avoid violent protests. But do people truly seek a government which cares for its people? Do we sincerely ask God to bless us with an honest and efficient governance?,2020-09-20T12:49:29+0000,7,1,
1,5,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,"Government is breaking the whole of Agriculture procurement system to unknown people. How, and why  ? Where is the Model and Guaranteed price assistance  ?",2020-09-20T13:34:33+0000,7,0,
1,6,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,I don’t understand why central government is not listening to the stakeholders demands? Being a elected government it shd sort out the grievances,2020-09-20T14:12:05+0000,4,0,
1,7,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,Why agitation only in Punjab and Haryana.... are rest of the states comfortable with the bill.. or something else is stopping them...?,2020-09-20T13:18:45+0000,4,2,
1,8,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,"How dumb these farmers are! This is how the inept, corrupt politicians have manipulated these ignorant people for their votes. It's the education, stupid! ",2020-09-20T20:10:55+0000,2,0,
1,9,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,Read comments & u will see some agricultural specialists who don't even know nothing about agriculture r telling that the passing of this bill is a historic step. U better mind ur business.. ????,2020-09-20T16:02:06+0000,4,0,
1,10,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,very nice decission by BJP government Now farmers are free to sell what they grow to anybody worldwide without restrictions . New business ventures will take place . Now PSU companies can also invest in farming and make it a comerrcial . Farmers should understand these benefits . That education for farmers is must so that they are not misguided,2020-09-21T08:02:41+0000,0,0,
1,11,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,After spoiling banks & businesses...Now they are messing up with lives of farmers too!!,2020-09-20T13:43:01+0000,3,0,
1,12,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,Farmers are  already  poor. Our PM  should spare them at least.,2020-09-20T23:53:03+0000,2,0,
1,13,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,They are not look like farmers. They are dalals. Verify before broadcasting news.,2020-09-20T14:48:48+0000,2,0,
1,14,1,102527030797_351822669203334,data,data.*,fetched (200),08:40.9,Facebook:/<post-id>/comments,Worthless opposition..it is expected. Opposition is really handicapped.,2020-09-20T16:31:23+0000,2,0,
