level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_319487686025013,seed,,,None,None,,,,,
1,2,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,"In a democracy there may be times when we are powerless to prevent injustice, but there must never be a time when we fail to protest. Let us show our solidarity with protesting farmers in India against draconian law passed by Indian government, #FarmersProtest",2020-09-25T03:35:34+0000,24,4,
1,3,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,I fully support the farmers! Best wishes!????,2020-09-25T03:31:20+0000,17,0,
1,4,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,Agriculture is the backbone of Indian economy. Government should understand that farmer distress is no joke.  Thank you NDTV for broadcasting this other media houses are running after stupid entertainer drugs cases.,2020-09-25T06:05:21+0000,4,1,
1,5,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,Congress organized Protest.... Huge population of farmers are happy as they could sell the produce nearby collection centers with out paying any commissions or Dhadha Giri ,2020-09-25T05:33:47+0000,2,4,
1,6,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,"Do we truly want to build a great and glorious India? Do we truly love peace and justice? Do our youth need education, employment? Do we sincerely pray for our country?",2020-09-25T03:27:11+0000,2,1,
1,7,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,Poor farmers are not protesting only riches  are protesting coming in their vehicles supported by some political parties.,2020-09-25T08:28:44+0000,2,1,
1,8,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,"Desh ke Gaddar on hights.... BJP- RSS govt... Must take action against them.... They are funded by Insolvent Pakistan ISI , ISIS and Taliban Terrorist.... Call on army to clear roads and railway tracks... --- AndhBhakt Association Nagpur",2020-09-25T03:53:41+0000,5,1,
1,9,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,We are with our farmers.,2020-09-25T03:40:51+0000,6,0,
1,10,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,"Let the whole world know that there is farmer's curfew tomorrow in India. Mother India must be crying seeing our farmers sad and hopeless. Modi ji, who never wears a suit of lakhs ,could never get the pain of the one wearing 200 clothes  # ??_????????_???_#StandWithIndianFarmers ",2020-09-25T05:48:01+0000,0,0,
1,11,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,"All MEDIA failed to show Goa NEWS  , Villages destroyed, Lacks of Trees ?? cutting ,hills cutting, fields destroyed, False complains by Goa GOVERNMENT on people's with POLICE'S FORCES. All NATIONAL MEDIA DEAD FOR GOAN'S PEOPLE ???  GOD ""SAVE"" GOA.",2020-09-25T06:47:04+0000,0,0,
1,12,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,i read several farmers' bodies and prayed inside no not any more suicides.. this has become a norm in agri based india tht farmers commit suicide..,2020-09-25T04:41:21+0000,0,0,
1,13,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,No farmers body. all are congress paid bodies.,2020-09-25T09:28:13+0000,0,0,
1,14,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,we support our nation and it's farmers...,2020-09-25T04:05:06+0000,4,0,
1,15,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,???????? ?? ?? ??? ?? ??????? ???????????? ?? ????? ????? ?????? ???? ?? ?? ?? ??? ????? ????? ?? ???? ?????? ??? ?? ?? ?? ?? ??? ?????? ????? ?????? ????? ????? ?? ????? ?? ?????? ???? ?? ??? ????? ?????? ?? ??? ?? ?? ???? ????? ????? ?? ?????? ????? ??? ?? ????? ???? ?? ??? ???,2020-09-25T09:47:36+0000,1,0,
1,16,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,??? ?? ?? ??? ?? ?? ??? ??? ???? ??..Corona ???? ??? ?? ??....??????? ?? ?????? ??? ??...??? ?? ?? ???? ?? ??,2020-09-25T05:15:35+0000,1,0,
1,17,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,Thanks for showing light from the candle...,2020-09-25T09:18:59+0000,0,0,
1,18,1,102527030797_319487686025013,data,data.*,fetched (200),06:56.2,Facebook:/<post-id>/comments,Farmers are the backbones of our India truly in support with full of heart  with the farmers of India#FARMERS PROTEST,2020-09-25T03:53:56+0000,2,0,
