Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
Lakku Dksr,Can Any one explain Why this protest started? And what flag they hoisted on red fort? Pls,2021-01-28T04:06:01Z,0,0,,,,
kiwiwala,"Khalistanis from Canada, UK, the Pakistani ISI, CPI and the Congress are all involved in stoking this fire....using gullible farmers for the agenda. . These guys are hell bent on causing chaos. The government must now show its mailed fist. The Police , CBI and NSI should document and investigate each and every rioter who has broken the laws of the country. There is no back down. This is treachery of the highest order. Rest of India must stand solidly behind the country/government in handling these anarchists.<br>I like farmers. I am a son of one. However, their behaviour during the Republic Day (a sacred day), with border incidents with China and the prevention of Covid spread, the good name of Punjab has besmirched. The government&#39;s offer of suspending the law for 18 months and for talks,  is very generous. My plea to the farmers is not to be used by other vested interests. If this stand off continues, there is going to be split among the farmers.....which is not good for anyone.  Go back and engage in talks. Jai hind.",2021-01-28T00:12:07Z,0,0,,,,
Daily Tube,اب تو بس انڈین پنجاب بنے گا خالصتان اور کشمیر بنے گا پاکستان۔۔۔ انشاء اللہ,2021-01-27T14:47:40Z,0,0,,,,
dar owais,Shame for modi govt BJP...... smjho india walo abhi be time hai... Ye modi india ko bech dalega.... Dekhna.....,2021-01-27T10:21:56Z,0,0,,,,
MM AWAN,Punjab banai ga khalistan,2021-01-27T08:04:28Z,0,0,,,,
GoatMafia,What dumb questions...&quot;what you trying to show by having indian flag&quot;? And why is she breathless...,2021-01-27T07:25:01Z,0,0,,,,
Kk,No logo on their mic which is a big shame for Indian media that their image is soooooo soooooo soooooo destroyed bcoz of themselves,2021-01-27T05:53:11Z,0,0,,,,
ModiTheGandu,Modi and BJP are without a doubt the worst thing to ever happen to India. The economy has tanked. Discrimination against minorities is through the roof. One protest after another. The government&#39;s response is to use their media outlets to blame Pakistan. Why is your economy garbage? Pakistan. Why did China invade and take your land? Pakistan. Why was your pilot get captured in Pakistan? Pakistan🤦,2021-01-27T03:59:29Z,1,0,,,,
s fbj,"Hongkongers will always stand with the protesters, go Sikhs🤣🤣",2021-01-27T03:24:06Z,0,0,,,,
afzal khan,"Jab tak modi hai , yah sub hota rahay gaa.",2021-01-27T02:15:59Z,0,0,,,,
afzal khan,BJP govt. down down...,2021-01-27T02:14:39Z,0,0,,,,
Suresh. L Venkey,That is the formars,2021-01-27T00:24:39Z,0,0,,,,
Suresh. L Venkey,Bjp west givt,2021-01-27T00:23:55Z,0,0,,,,
GSGILL,KHALISTAN TERRORIST attacks in Delhi today Pakistan funding to Punjab 👏👏👏👏🙏👎👎👎👎👎,2021-01-26T23:29:47Z,0,0,,,,
Bishwarup Borah,What a masterstroke..,2021-01-26T19:56:35Z,0,0,,,,
Siddesh thapa,Peaceful protest huh?,2021-01-26T18:08:19Z,0,2,,,,
,,,,,cool dude,3 dgree celcius me 2 mahine nikaldiye peaceful way. What are you expecting? Peace ke pujari?,2021-01-27T00:35:48Z,2021-01-27T00:35:48Z
,,,,,Siddesh thapa,"@cool dude  dekho yar protest karo par desh ka jhanda to mat utaro. Hum sab indians hi hai. Or kisi ko hurt to mat karo, police wale bhi apni duty kar rahe hai. Unka bhi ghar hai tumhaari tarah.",2021-01-27T04:45:53Z,2021-01-27T04:46:13Z
Falakzehraff12 Falak,What miss anchor why police choice root for them this is our Indian when ever where ever it&#39;s up to us where we go when we go,2021-01-26T17:45:25Z,0,0,,,,
Akshay R,This whole situation is deliberately created by modi. Bjp wanted to show this side of the protests to the world and they will careful planning created a choas with help of Delhi police and CRPF which made the farmers to change their designated March route. CRPF and Delhi police opened fired in laal kila and more than 100 farmers were injured and several died because of BJP govt plans. BJP very well know how to take political advantage of such situation as they have massive experience after Godra riots.,2021-01-26T17:10:32Z,0,0,,,,
Pooja Pooja,"They are not farmers,basically they are militants.They should need to get punished",2021-01-26T16:53:22Z,0,0,,,,
G. T,"These people have shamed their country &amp; community. People in india &amp; in world has regretted for following their Guru&#39;s for peace, when they never been peaceful.",2021-01-26T16:50:39Z,0,1,,,,
,,,,,J Jo,Hmmm- if you took Sikhs out of the army - India wouldn’t even have an army left. 🤣 Gurus told us to fight in the name in injustice. Which is exactly what we are doing.,2021-01-27T05:31:28Z,2021-01-27T05:31:28Z
Parasad Prasad,Yes we want violence,2021-01-26T14:49:46Z,0,0,,,,
Havlock Nicobar,"बुलंदियों में जो बुलंद हो उसे ईमान कहते है, <br>गलती से भी गुनाह होने के बाद भी जिसमे शर्म के कुछ छंद हो उसे इन्सान कहते है ,  <br>जहाँ ख़ालसा गद्दारो की फ़ौज हो, गुरु तेग बहादुर और गुरु अर्जन देव को शहीद करने वाले मुगलों की मौज हो, <br>ऐसे लाल किले पर निशान-ए -साहब (Flag of Sikh) फहराने वालो को हम खालिस्तान कहते है// (जय हिन्द)",2021-01-26T14:49:44Z,1,0,,,,
AlexRajdeep,Corona?😂😂😂,2021-01-26T14:40:18Z,0,0,,,,
ulfat Manzoor,This is the Real prade  of today&#39;s india ....,2021-01-26T14:23:10Z,0,0,,,,
yash w,What a stupid journalist.. ask what is indian flag doing there...😂😂😂,2021-01-26T14:17:34Z,0,0,,,,
Sudhakar Maniam,Congress and AAP are behind this hooliganism.<br>Delhi police should arrest the farmer leaders who had agreed with police for peaceful protest.<br>Rahul Gandhi and Kejiriwal met these so called farmers and instigated this hooliganism?<br>Why not arrest these leaders ?,2021-01-26T14:07:35Z,0,0,,,,
Nasir M,"Long live sikhs and long live Khalistan movement, crush modi and crush RSS.",2021-01-26T14:03:13Z,0,0,,,,
எல்லாப் புகழும் இறைவனுக்கே,"Why we do not need Goverment???<br><br>There are not Goverments in this world without goverment slave servent (Army, Police, Others...)  They make human as slave for satan&#39;s money......<br><br>God give you free food, water, air but satan ban everything from god with the suport of satan&#39;s goverment system and they give you education for, work that work give you paper money, if you have money then you can buy food this is a satan&#39;s way of life please try to undestand what is life....<br><br>If you work for satan&#39;s money then can you live honestly ???<br><br>God give you free air, free water, free foods then who control that??? &amp; why they control please realize everything......<br><br>If you like to live as a fool and slave then you need work. money , politic , goverment system everything.....<br><br>Goverment How to control Land???<br>Land for every one, we want to live peacefuly with the God&#39;s nature life.....<br><br>If you get free foods, free water, free air then you never go for slave work........<br><br>All Medicines are fake<br>All Educations are only for make money not for knowledge....<br><br>Please realize the life every human born in this world for live peacefuly.......<br><br>Human knowledge is only the experience of the past, tomorrow is only in the hands of the Lord....<br><br>There is no life without realizing what life is!<br> Worship is something without knowing who &amp; where the Lord is!<br><br>Live with conscience, truth and honesty and feel the Lord....<br><br>Belive and realize god inside your mind then you will be understood everything!💖",2021-01-26T13:30:00Z,0,0,,,,
