Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
kamran tahawar,"indian farmers ,including seihk have to  grow that ammmount of props which can make them alive only",2020-12-09T03:55:52Z,0,0,,,,
Piyush Chauhan,Ab aayenge kuch log jo real journalist bolnege Ravish ko woh khus ho jayega,2020-12-09T03:21:03Z,0,0,,,,
Piyush Chauhan,Per bihar me RJD walon ne hangama machaya uska kya ?,2020-12-09T03:18:25Z,0,0,,,,
Jay Patel,Ab 1 hi rasta hai pure Bharat desh ko bacha neka jitane bhi bjp ki netaa hai un sare neta ko jad se ukhad feko 2 haatha or 2 pero ka insane hi hena koi bhagwan thodi hai khatam Karo in bjp chor ko janata mai Etana power hai ke 30 min mai pura desh badal sakta hai aakhir in bjp bhikha mango ko janata ne khada kiya hai in choro ki koi oukat nahi hai ye aandolan karne se kuchha nahi hogaa dimag us Karo or nisane pe tir maro baki to tum log bjp ka kuchha nahi ukhad sakte Jay Bharat Jai hind,2020-12-09T02:14:57Z,0,0,,,,
AMEER-E-HARAM International Travel and Tours,Free khalistan,2020-12-08T20:36:47Z,0,0,,,,
AMEER-E-HARAM International Travel and Tours,Free khalistan,2020-12-08T20:36:22Z,0,0,,,,
Shuaib Mohtesham,Jkgkkgtyghhnnnnnnn,2020-12-08T19:23:11Z,0,0,,,,
h singh,Real journalism,2020-12-08T17:27:18Z,0,0,,,,
h singh,"Real warriors,  respect to all",2020-12-08T17:25:36Z,0,0,,,,
Mohd Gulbahar,Ravish.ji.selam.hi.aapko,2020-12-08T16:44:29Z,1,0,,,,
IRFAN MOHD,Ravish Kumar fan&#39;s hit like...<br>Arnab fans comments,2020-12-08T15:22:56Z,0,0,,,,
SACHIN BOSS BUDINA KALAN,Namaskar tu zihadi Mohammed ka goo,2020-12-08T12:10:18Z,0,1,,,,
,,,,,sonam kapoor,kisan bill bahana hein...hindu Sikhs ko katwana hein....insallah isi zindabad Pakistan congress zindabad and Indian muslman,2020-12-09T04:06:25Z,2020-12-09T04:06:25Z
Aslam Khan,jai jawan jai kisaan,2020-12-08T05:25:51Z,0,0,,,,
Sandip Dhule,Ravish Kumar sir is the best,2020-12-08T05:24:06Z,0,0,,,,
Aravali M,"मेरे दादा जी किसान थे, मैं किसान के साथ हूं।।🙏🙏",2020-12-08T05:02:25Z,0,0,,,,
Mohd Shabbir,Hum kisano ki wajah se zinda hain,2020-12-08T04:48:35Z,0,0,,,,
Mohd Shabbir,"Ravish Kumar is great person alhamdulillah ,,Allah unko lambi Umar de👍",2020-12-08T04:46:26Z,0,0,,,,
A K Patel,NEXT 5 YEAR.....<br><br><br>ADANI TAMATOR...RATE 200RS PER KG......ADANI ALLU ...RATE 250 RS PER KG......READY FOR INDIA.....AMBANI APPLE...RS 500 PER KG......APAKA PAISA AAP SE HI.LUNTA JAYGA....MODI MEXT MISSION............,2020-12-08T04:44:51Z,0,0,,,,
Samsul H Hussain,Ravish kumar sir  I love you          from karimgang assam,2020-12-08T04:18:07Z,0,0,,,,
Barkat Ali,Great news,2020-12-08T03:59:01Z,0,0,,,,
babu guddu,AIMIM Party &#39;kissan k saath hai<br><br>Kissan k liye LiKE<br>Kisan Ekta zindabad LiKE,2020-12-08T03:50:55Z,0,0,,,,
Harleen Cyngh,ravish kumar on top respect +,2020-12-08T03:42:40Z,0,0,,,,
Pravin Ambhore,LI00,2020-12-08T02:26:02Z,0,0,,,,
Irfan Khan,Sonia ghandhi say kahiye k wo b kisan samarthn main manmohan singh ko wapis kr daiy,2020-12-08T02:15:33Z,0,0,,,,
Nouman Ahmed,Good farmer love from lahore  dear sikh,2020-12-08T00:10:30Z,0,0,,,,
shoeb shoeb,MODI JI SE PANGA NAHI MANGTA.MODI JI KAAND KARAO. BHARAT KEWAL RSS KA HAI,2020-12-07T20:00:33Z,0,0,,,,
sangeet hi jivan hai,Fake news,2020-12-07T19:11:58Z,1,0,,,,
Jabeena Jabu,i support kisan andolan,2020-12-07T19:11:39Z,0,0,,,,
Mubashir Farhan,Pakistanis are watching and eating popcorn. Khalistan zinda bad.,2020-12-07T18:53:25Z,0,0,,,,
Mohammed Ismail Qureshi Qureshi,Mujhe abhi tak ye samjha me nai araha ke itne Modi virodi ke baad Bhi BJP jeet kaise rahi hai,2020-12-07T17:50:23Z,1,0,,,,
JKS Bhandari,Ravish ji aap jaise journalists ki wajah se desh me Oxizoin ka sancharan ho raha hai... Pl keep it continues... ❤lovve you very much,2020-12-07T17:25:09Z,0,0,,,,
Raj Kumar Singh,Good Ravish Kumar ji,2020-12-07T17:18:42Z,0,0,,,,
sidharth sharma,Bc pakao mat,2020-12-07T17:02:45Z,0,0,,,,
SURENDRA MAURYA,Ravish bhai... Salute... For real journalism...,2020-12-07T16:52:37Z,0,0,,,,
RAINBOW CREATIONS RAINBOW CREATIONS,Kisan jindabad,2020-12-07T16:51:54Z,0,0,,,,
RAINBOW CREATIONS RAINBOW CREATIONS,Jab tak e kisan virodhi sarkar ki kayedi totally stop nahe hojate..tab tak nahe chod na chaheye..jai hind,2020-12-07T16:49:46Z,0,0,,,,
Manharsinh Rathod,એવા કાયદાજ શા માટે ઘડે છે સરકાર કે જેથી વિરોધ કરવો પડે 😔🤬,2020-12-07T16:43:08Z,0,1,,,,
,,,,,sonam kapoor,kisan bill bahana hein...hindu Sikhs ko katwana hein....insallah isi zindabad Pakistan congress zindabad,2020-12-09T04:03:22Z,2020-12-09T04:03:22Z
R P Yadav,New bhagat singh ko salam,2020-12-07T15:58:10Z,0,0,,,,
R P Yadav,सिद्धार्थ जी मनोज जी आप लोगो का धन्यवाद,2020-12-07T15:56:37Z,0,1,,,,
,,,,,sonam kapoor,kisan bill bahana hein...hindu Sikhs ko katwana hein....insallah isi zindabad Pakistan congress zindabad Indian muslman,2020-12-09T04:04:33Z,2020-12-09T04:04:33Z
Shaynas Fatima,NDTV thank you so much ... hamesha sach dekhane ke liye ..warna aaj kal toh godi media bahut haii,2020-12-07T15:50:48Z,0,0,,,,
Shaynas Fatima,My fav ravish Kumar jii....🤗🤗,2020-12-07T15:48:13Z,0,0,,,,
Sanjay singh,How can u say modi media....,2020-12-07T15:47:21Z,0,0,,,,
R P Yadav,किसान एकता जिन्दाबाद,2020-12-07T15:46:17Z,0,0,,,,
dhapola devvansh,पाकिस्तानी गद्दार ज्यादा हैं like करने के लिए,2020-12-07T15:34:57Z,0,0,,,,
dhapola devvansh,गद्दार चैनल का गद्दार रबीज कुमार,2020-12-07T15:33:14Z,0,0,,,,
Alakhjot singh,Thanks u Ravish sir May God give u a long happy healthy life Ur name should be written as a true desh Bhagat in future,2020-12-07T15:26:52Z,0,0,,,,
Anuj Arya,BJP IT cell murdabad ...,2020-12-07T15:11:35Z,1,0,,,,
Anuj Arya,RSS murdabad....,2020-12-07T15:11:20Z,1,0,,,,
Anuj Arya,BJP Murdabad...,2020-12-07T15:11:09Z,1,0,,,,
Anuj Arya,Ravish bhai zindabad....,2020-12-07T14:59:27Z,1,0,,,,
Sushant Khaire,Siddhartha ke liye like kar raha hu<br>Baki kisan sabse pahla baab he usko like bhi karna meri ghustaki hogi,2020-12-07T14:37:31Z,0,0,,,,
Dr. Kuldeep Singh,Maine yeh chanal RAVISH KUMAR JI ki bajah se subscribe kiya hai please sach ka hi sath dena,2020-12-07T14:09:36Z,1,0,,,,
krishan mohan singh,Shrm aani chahiye bjp or godi media ko .......,2020-12-07T14:02:58Z,0,0,,,,
Apurba Deka,"@NDTV even your ground reporters are really good! Sensible, fluent",2020-12-07T13:14:40Z,0,0,,,,
Kanoon aur Janta,"लोकहितार्थ स्वागत।सरदार वाकई हिंदुओं की शान रहे हैं।सिर्फ योगराज(क्रिकेटर युवराज सिंह का किर्केटर पिता) ने 2 दिन पहले हम हिंदुओं के बारे में बहुत गन्दी बातें की,आर्मी ट्रेंड इस बेस्ट एन सी सी का मन किया कि उसे गोलियों से भून दूँ, पर अफसोस सरदारों सहित आप लोगों ने उस बाजारू खेल के बददिमाग आदमी को उसकी नीच बातों का विरोध कर उसे बेइज्जती कर नहीं भगाया।उसे बता देना कि हमारे पूर्वज गूजरों ने 1950-70 में दिल्ली,नोएडा यूपी में आये सरदारों का खुलेदिल से स्वागत किया।लेकिन एक घटना बताता हूँ-कुछ बंदूक धारी सरदारों ने 1960-70 के बीच एक टाइम दिल्ली यमुना नदी किनारे निहत्थे देशराज अवाना गुर्जर और एक साथी से जबरन कच्ची शराब की ट्यूब छीन ली(जो रोजीरोटी थी,भले अवैध थी,सिंचाई साधन न होने से वर्तमान नोएडा एरिया में फसल बहुत कम होती थी)<br>तो जब बात इज्जत और मर्दानगी की आई तो तैमूर लंग को भगाने वाली,अंग्रेजों को क्रिमिनल जनजाति घोषित करने पर मजबूर करने वाली गुर्जर कौम के उस दिलेर देशराज गुर्जर ने उन गुंडे सरदारों से अकेले निहत्थे भिड़ंत की और न केवल अपनी ट्यूब वापिस ली बल्कि उनकी बन्दूक छीनकर उन्हें खदेड़ दिया।सरदारों के मुखिया देशराज के गाँव अट्टा वर्तमान सेक्टर 27 नोएडा आये,माफी माँगी और शौर्य प्रदर्शन करने वाले देशराज को दिखाने की अर्ज की,मिलाया तो उन्हें शाबाशी दी,देशराज ने भी बन्दूक वापिस कर दी।ऐसी कई घटनाएं समय समय पर हुई थीं।ये घमण्ड नहीं गर्व मात्र है और योगराज सिंह जैसे गन्दी मानसिकता के लोगों को एक जवाब मात्र है।<br>खैर, ये वीडियो देख अच्छा लगा।वाहे गुरु,<br>🙏💐 नानकसाहिब सहित सभी दसों गुरुओं को सादर नमन,श्रद्धाजंलि💐🙏🌍",2020-12-07T12:48:47Z,0,0,,,,
Thankful Lally,Thanks for sharing. God bless.💕💕,2020-12-07T11:15:23Z,0,0,,,,
M.ch.ziauddin M.ch.ziauddin,"well done all specialy dr,s n air india staff taken a very best act,appriciating most all for best humanatarian help",2020-12-07T10:47:50Z,0,0,,,,
haridwar rai,"Mr. Ravish Kumar ji, I would like to atract your attention that some hospitals in New Delhi, are involved in organ trafficking also. If you would do something on this point, it will be helpful to the people. Since this type of trafficking is running in the name of COVID-19.",2020-12-07T09:58:29Z,0,0,,,,
Surinder Kaur,Mare aapse vintee hai ke aap sikhee ko smejhne ke ley dr sukhpreet singh udouk se smpark kre toh shayed aap hume smejh sekkee ke hum hai koon or hai kya,2020-12-07T09:57:01Z,0,0,,,,
Justice League2222,Jo is andolan main dekhne ko mil raha hai wo na kabhi dekha na kabhi suna mtlb charging points b 😳available hai kya brilliant jugad lagaya hai👏👏👏 # stand with farmers,2020-12-07T09:50:03Z,0,0,,,,
Muhammad sajid,The farmer survived🇵🇰,2020-12-07T09:46:46Z,1,0,,,,
Amarjeet Kumar,"किसान आंदोलन जिंदाबाद, <br>bjp सरकार मुर्दाबाद।",2020-12-07T09:32:38Z,0,0,,,,
Makeup tips tips,zabardast protest,2020-12-07T09:23:39Z,0,0,,,,
Baba Deep Singh Institute Of OT Caregiver NURSING,Kisan union jindabad,2020-12-07T09:12:25Z,0,0,,,,
Vilasbhai Jadhav,Kisan aandolan me petrol diesel ke rate bina koi vajah badhane ka pap ye sakar Kar rahi hai jo kyo aap sabhi<br>Midea ko nahi dikh raha hai?<br>Are bhai ham aam janata ko to uski choti moti  nokari ya ri rongar bachane mese kaha fursat mil payegi lekin aap to isko mudda banakar Sarkar se saval kyo nahi karte ho aap se hame ye ummid to<br>jarur hai ki 40 se 50 Rs ke rate ka petrol diesal ke rate kis vajah se badh 80 aur 90 Rs ke up<br>Er aa gaya hai.,2020-12-07T08:33:47Z,0,0,,,,
Gsmro Uae,Full support farmers,2020-12-07T08:03:03Z,0,0,,,,
JasSingh,All of the sudden NDTV seems so interested in the anti india a.k.a FARMERS BILL coverage!! Ravish kumar trying to regain his lost reputation !! Pathetic!,2020-12-07T07:28:54Z,0,0,,,,
Sagar Ingli,Bhajapa mukt Bharat bhajapa mukt Bharat bhajapa mukt Bharat bhajapa mukt Bharat,2020-12-07T07:19:36Z,0,0,,,,
Gurmeet Kaur,NDTV khabar ryt <br>Kisan zindabad 👍,2020-12-07T06:53:06Z,0,0,,,,
camelia vlogs,জয় কিষান,2020-12-07T06:52:40Z,0,0,,,,
Abhayraj Yadav,I&#39;m very anxiety to take former future,2020-12-07T05:01:05Z,0,0,,,,
Chand Miyan Qureshi,एलोपैथ की सर्जरी को ही संस्कृत भाषा में नाम देकर  58 सर्जरी की इजाज़त आयुर्वेद डाक्टरों को देना वो भी जल्दबाजी में......ऐसा कमाल तो हमारे महान फेकूबाबा ही कर सकते हैं।भाजपा मूर्खो की सरकार हर काम में जल्दबाजी क्यों करती है?बिना कुछ विचारे ही कानून बना देतें हैं।एकदम जाहिल हैं क्या?,2020-12-07T04:51:41Z,1,0,,,,
dpremi1126,किसान आंदोलन के फंड पर सवाल करने वालों से अब भारत का किसान पूछ रहा है कि कांग्रेस की सरकारों को गिराने के लिए कांग्रेस के नेताओं को महंगे दामों में खरीदने के लिए मोदी और बीजेपी  के पास दौलत कहां से आ रही है पहले उसका जवाब दें और 30 हजार की तनखा वाले गोदी मीडिया के दलाल एंकर इन की करोड़ों की प्रॉपर्टी कैसे बन रही है सारे  एंकरं के खाते जांच करवाए जाएं,2020-12-07T04:35:34Z,0,0,,,,
Samit Kadamba,This guy is a serial bore. There should be same punishments for serial killers as bores,2020-12-07T04:15:17Z,0,0,,,,
sakshi Tyagi,True journalism and thankyou ravish sir to understand why analysis of facts and figures very important to understand what is wrong and right,2020-12-07T03:55:21Z,0,0,,,,
Bhupinder Singh008,Thank god at least this guy RAVISH KUMAR is not part of godi media’s fake news,2020-12-07T03:45:58Z,0,0,,,,
Munna's Movie Creations,HAPPY BIRTHDAY SIR,2020-12-07T03:38:36Z,0,0,,,,
Zia Uddin,"Indian BJP  govt  must  immediately   accept  farmers  demands  &amp; resolve  the  farmers  issues   to provide   prosperity  to farmers  &amp;   must not  oppress  farmers  civil  rights  #  related to  Indian  doctors  lung  transplantation to save  COVID 19 affected  patient&#39;s  life  , is an excellent   medical  services  &amp;  achievement #",2020-12-07T03:31:32Z,0,0,,,,
Sandeep Singh,ND Tv Bara pahla vi kiha c kesa na Eh Tv Hamaca chach bolda aaa,2020-12-07T03:23:11Z,1,0,,,,
Deepak Singh,Prize k Sath .. paise Laine  Bhi band kro Bhai .. sirf award dene se Kya Hota Hai 😂,2020-12-07T03:19:03Z,0,0,,,,
Deepak Singh,"Chor Mantri ka baits Bhi aagya 😂😂😂😂 Sale Pidhi ki Baat kr rha , iske Peeta Shree to gaaein ka chaara Bhi Kha gye",2020-12-07T03:17:00Z,0,0,,,,
D Deol,Babbu maan saab ne ravish kumar saab ke bare mai bilkul sach kaha hai salam sach bolne ke ravish saab,2020-12-07T02:42:11Z,0,0,,,,
Avtar Singh Brar,ਰਵੀਸ਼ ਸਾਹਿਬ ਮੈਂ ਤੋ ਤੋੜਨੇ ਕੀ ਚਾਲ ਚੱਲੀ ਥੀ ਆਪ ਇਕਠੇ ਕਿਓਂ ਹੋ ਬੈਠੇ =ਮੋਦਾ ਜੀ,2020-12-07T01:57:14Z,0,0,,,,
Avtar Singh Brar,ਮੈਂ ਚਾਲ ਇਓਂ ਤਾੰ ਨਹੀਂ ਚੱਲੀ ਸੀ ਸਾਰਾ ਇੰਡੀਆ ਹੀ ਇਕੱਠਾ ਹੋ ਜਾਓ _ਮੋਦੀ ਜੀ ੲ,2020-12-07T01:52:40Z,0,0,,,,
Anish Kumar,Sir aajkal fake  job ke naam per bhi paisa luta ja raha hai .please esper bhi ek video banayie.  Mere pass proof bhi hai .8409221763 ye mera number hai mai aapko details me bata sakta hu,2020-12-07T01:49:59Z,0,0,,,,
Shahzad Khan,Ravish Kumar sabse ziyada safal patrakar,2020-12-07T01:38:04Z,0,0,,,,
Saj S,"I am from Kashmiri, most of the food stuff here comes from Punjab. I support Farmers whole heartedly. Thank you for your Hard Work. We owe you so much. Take a bow ✌️",2020-12-07T01:30:48Z,1,0,,,,
rajshekhar pagar pagar,Ravish kumar nice person man,2020-12-07T01:22:38Z,0,0,,,,
sgurdev 1232,ਕਿਸਾਨ ਮਜ਼ਦੂਰ ਏਕਤਾ ਜਿੰਦਾਬਾਦ,2020-12-06T21:47:39Z,0,0,,,,
Jp Singh,Govt = Why don&#39;t you want 3 Laws ?<br>Farmers= No reason,2020-12-06T21:16:41Z,0,0,,,,
Hardeep S,Lets boycott ambani products at any cost who is making us suffer,2020-12-06T20:57:08Z,0,0,,,,
MODERN DAIRY TECHNOLOGY,"Jai Jawan, Jai Kissan.",2020-12-06T19:54:32Z,0,0,,,,
MODERN DAIRY TECHNOLOGY,Ravish Ji Tusi Great Ho. Ideal Journalist,2020-12-06T19:53:29Z,0,0,,,,
SB Ishan,Jai Hind sir,2020-12-06T18:44:28Z,0,0,,,,
Ehtesham Amir,Aisa lagta h phir Desh Gulam  ban jaega😓😓😓😓,2020-12-06T18:30:57Z,1,0,,,,
Ehtesham Amir,Very nice NDTV  no formulty like this channel news,2020-12-06T18:29:08Z,1,0,,,,
AKSHAY CHOUDHARY,Sir अपने area की पार्षद निधि कितनी है इसकी जानकारी कैसे मिल सकती है,2020-12-06T18:11:55Z,0,0,,,,
Amaan Khan,Sir please try to do a onground reporting like u did in Shaeenbagh.,2020-12-06T17:59:29Z,0,0,,,,
KADAM SINGH,sir aapko phir field par aana chahiye chahe security le lo but kami hai kuch aap hi toh bolte ki darte nhi you are followed by million people but baat nhi groud par aao whi aapki pehchaan hai. thanks,2020-12-06T17:57:28Z,0,0,,,,
bbsr2008,This seems to be manipulated protest by farmers. They know that the demand they are making is no way going to workout that’s why they are prepared for long term protests. Farmers from only Punjab don’t want other parts of India to progress. This is insane.,2020-12-06T17:57:09Z,0,0,,,,
dapinder hans,Sir ghnaia Kumar di ik v interview nahi suni,2020-12-06T17:44:30Z,0,0,,,,
shankar sharma,"Huge respect for the farmers. We all depend on them, they are doing this for us..!",2020-12-06T17:37:35Z,1,0,,,,
Jass Pal,ਇੱਕੀ ਦੁੱਕੀ ਚੱਕ ਦਿਆਂਗੇ... ਮਾਰ ਕੇ ਮੁੱਕਾ ਦੱਬ ਦਿਆਂਗੇ ਮੋਦੀ ਤੈਨੂੰ ਚੱਕ ਦਿਆਂਗੇ... Proud to be punjabi,2020-12-06T17:29:34Z,0,0,,,,
Diwanshu Gaur,Ye log samajh me nahi aate sir....in ko vote bhi BJP ko dena h or complaint bhi unhi se karni h....🤭,2020-12-06T17:22:23Z,0,0,,,,
AJAY DHIMAN,isko yoh abb moka mila hai roone ka😀😀,2020-12-06T17:14:21Z,0,0,,,,
T Vlog,"Jab se ye bjp modi aya hai sab padeshan hai. Chote dukandar business wale ro rahe hai. Aam admi ka pesa khatre mei hai, Hindu khatre mei hai, Musalman khatre mei hai. Pyar karne wale couples khatre mei hai. Ab farmers khatre mei hai. Govt ka har property jo aam admi ka mehnat se tax se bana gaya tha sab bech diye ye log. Bas hindu muslim larte rahiye Kal ko aap aur aap ka property ko bhi bech denge",2020-12-06T16:59:39Z,0,0,,,,
SAMIR SHAIKH,Happy birthday..Ravish Sir...,2020-12-06T16:56:21Z,0,0,,,,
ANSAR AHMED,Aap.great.ho.ravis.bhaia,2020-12-06T16:49:12Z,0,0,,,,
NAVDEEP SINGH,Modi g respect farmers....v r bjp bt shame feel nw coz of ur decisions,2020-12-06T16:48:52Z,0,0,,,,
Hafsa'z Kitchenz,Even Canada prime minister understand this is wrong bill for Indian farmers bt hamare chacha jo phd hai entire political science mei unhe ye nai samjh ara ki ye bill wrong hai farmers ke liye.. Aisa kaise bill jo koi bi dispute pr court nai ja sakte haad hai bhai.. Hamare PM chacha ko sirf Ambani adani ki he baate samjh atii hai..,2020-12-06T16:44:47Z,0,0,,,,
Tracing Footsteps,Jis khet se mayyasar nahi Dahkan ko rozi ❄️Us khet ke har goshae gundum ko jala do 🙏 Kissan ekta Zindabaad,2020-12-06T16:37:35Z,0,0,,,,
Sabhajeet Yadav,💯,2020-12-06T16:30:37Z,0,0,,,,
संघर्ष कुमार,Bjp ने आम आदमी को खास करके युवा वर्ग को इतना कष्ट दिया है कि उसकी ये हालात देख कर खुसी के आंसू निकल आते है।।<br>Bjp ने देश के युवाओं को भी खून के आंसू रुलाया है।।,2020-12-06T16:18:46Z,0,0,,,,
VED PATRA,Well done ravish Kumar,2020-12-06T16:11:23Z,0,0,,,,
VED PATRA,Modi is no more than an agent of foreign governments as well as multinational companies and individuals like Adani and Ambani.....as well as a cheap politician dectatorship with hypocrisy and arrogancy to misuse power of political chair in favour of so called business leaders,2020-12-06T16:10:11Z,0,0,,,,
Shaikh Zafar shafi,Ap.sachhe.ho.ravis.bhai,2020-12-06T16:06:25Z,0,0,,,,
Vinay Raghav,Raveesh kumar 👎👎,2020-12-06T15:43:52Z,0,0,,,,
Satish Kumar,Itna din lockdown mein jiye hai 8 ko mera part 3 ka exam hai kya hai chalo exam nahi denge 1 saal or ruk jayenge,2020-12-06T15:40:03Z,0,0,,,,
Mustafa mustafa,Ndtv nice,2020-12-06T15:37:35Z,0,0,,,,
jjag408,&quot;Hum ase hi Bagat Singh payada karte rahe gaye&quot; at 13.30... sums it up..,2020-12-06T15:36:15Z,0,0,,,,
Ravinder Singh,Thnkiu ndtv,2020-12-06T15:21:51Z,0,0,,,,
Sajad Ali Ansari,"Kisan ke saath sabko aana chahiye,🙏🙏🙏🙏<br>Jai jawan jai kisan",2020-12-06T15:08:31Z,0,0,,,,
