level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_4950805378328084,seed,,,None,None,,,,,
1,2,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,They should be charged under UAPA. Delhi police should learn something from UP police how to control the crowd.,2021-01-26T11:11:51+0000,15,19,
1,3,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,"?? ?? ????? ???? ?? ?? ????? ????,?? ?? ???? ??? ???? ?????,, ""????? ?? ????????? ???? ?? ?? ?????? ????? ?????""?",2021-01-26T11:13:50+0000,5,0,
1,4,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,"Violence is Not the solution in a democratic country of ours. Peaceful protests in non violent manner can be done and won rights. But, the circumstances, the farmers had undergone, because of the mere indifference by government authorities, and waiting for an opportunity created by them now, to suppress the agitation, has also to be condemned along with the violence in Delhi now.",2021-01-26T13:14:36+0000,1,0,
1,5,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,When a tea seller and  sweeper becomes a PM such moves are inevitable. He gradually moving India into communal riots.,2021-01-26T12:21:27+0000,6,0,
1,6,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,Modi hatao desh bachao kishan bachao democracy bachao.Jay kishan jay hind.????,2021-01-26T11:11:43+0000,9,2,
1,7,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,These are not farmers according to the head of the Kisan Union.. He said it himself on camera,2021-01-26T11:30:24+0000,2,0,
1,8,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,Modi should resign NOW big shame to Indians .never happened in independent india,2021-01-26T11:55:25+0000,8,8,
1,9,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,Two hundred thousand farmers march peacefully. Biggest protest in history no shop burned or looted. No public property or vehicle  damaged. No women violated and no police killed except protesting farmers shot. Biggest media attention on flying Nishan flag and kissan flag under India flag at red fort. Shame on india overall media.,2021-01-26T23:18:09+0000,1,0,
1,10,1,102527030797_4950805378328084,data,data.*,fetched (200),08:03.1,Facebook:/<post-id>/comments,At Ground Zero world media is there. So nothing special NDTV.,2021-01-26T11:28:47+0000,0,0,
