level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_4312169088799994,seed,,,None,None,,,,,
1,2,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Mostly peaceful protest ? ?? ,2021-01-26T18:29:49+0000,9,12,
1,3,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Its all planned by govt only. The place where even a bird cant enter how come a person or people manage to enter and put flag there? And that is only republic day? Even any other day its not allowed to enter there!!!,2021-01-26T18:54:52+0000,3,3,
1,4,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"If you are safe right now, then thank a farmer for not running  a tractor over you ??",2021-01-26T18:28:48+0000,6,2,
1,5,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"Many people had told these, the protestors are khalisthan people not farmers. Today the whole India have seen it.. They were well planned.. With liquor bottles in truck they came for protest. Can u imagine..  NDTV as usual are in ground to support the people who did the chaos today.",2021-01-26T23:24:45+0000,2,0,
1,6,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Really! This is the sold out channel. Definitely!!,2021-01-26T18:30:06+0000,5,1,
1,7,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Why so bothered about one security officer roughed off What about my thousands of Sikh brothers roughed for more than 60 plus days sir,2021-01-26T18:30:24+0000,2,1,
1,8,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Rajeev Gupta  Sagar Kapoor  Pehle kaha jata tha ki bahar ka koi nai hai sabi farmere hi hai.... Now..those were on attack mode were outsiders and protectors were farmers by intellectuals,2021-01-26T18:33:51+0000,1,0,
1,9,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,If the government would have step back and scrap the bill againts farmers will tihs wont be witness today as its going wrong image of our country around the world.,2021-01-26T22:31:23+0000,1,1,
1,10,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"""Mostly peaceful protest"" is like when we add dhaniya after making any dish for garnishing????",2021-01-26T19:18:11+0000,1,0,
1,11,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"Is govt support was there indirectly? ,for red fort , feeling suspicious , Hindutva goons were there who created all these mayhem in delhi.. farmers were protesting peacefully but it was planned by bjp to malign the image of peaceful protest. ",2021-01-26T18:27:44+0000,1,1,
1,12,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,I think govt. has planted some rioters.it is their old trick everyone knows,2021-01-27T04:49:25+0000,0,0,
1,13,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"More than 70 farmers died isn't responsible of Mudi Govt..!!!!!..  they can passed the bill forcefully, hit tear gas beat millions of people..  Remember Every action has an equal and opposite reaction..??...",2021-01-26T20:22:38+0000,1,1,
1,14,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"Irony of the Nation is that :  Two Gujjus are selling the nation and Two Gujjus are buying it.  I want to add, that neither the seller is the owner of the nation nor is the buyer using his own money !  And there are many who are standing and clapping this Indian Rope Trick. Makes us sick.  A democratically elected government is a trustee of the assets of the nation.   When the government sells its family silverware,  it essentially violates the trust. Our Trustees Seem to be hypnotised by  Capitalists .  How could you effort to allow such trustees run the nation ?",2021-01-26T18:38:37+0000,1,0,
1,15,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,"Amongst all these chaos, its the two Gujju businessman watching the showing merely eating popcorn and pakodas....  This is exactly what they wanted...",2021-01-26T19:01:55+0000,0,0,
1,16,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Most peaceful my foot  Fake farmers now in open  No need for such violence at all never,2021-01-26T18:29:36+0000,3,0,
1,17,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Why NDTV lying it was absolutely violence,2021-01-26T18:43:06+0000,2,0,
1,18,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,National distortion TV,2021-01-26T18:38:51+0000,2,0,
1,19,1,102527030797_4312169088799994,data,data.*,fetched (200),05:38.4,Facebook:/<post-id>/comments,Lo aagaye white wash leke... Yahi log hain jo Bhrhan wani ko headmaster ke beta bulate the...,2021-01-26T18:53:33+0000,0,0,
