level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_1121131508374973,seed,,,None,None,,,,,
1,2,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,"This BJP government has created  a havoc and chaos in the country with their policies. If this government will rule for 10 years more, then the whole country will be destroyed forever and will never get up back..down down BJP govt.",2021-01-27T04:38:37+0000,10,0,
1,3,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,If this anger had shown in 1984 Than so much sikh people could be save to live burn,2021-01-27T05:52:35+0000,1,0,
1,4,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,"A day after a farmers' tractor rally on Republic Day that dissolved into chaos and violence after protesters forced their way into Delhi, the farmer leader who knocked down the first barricade has denied any role in the Red Fort breach. Satnam Singh Pannu blamed the ruling BJP of organising the Red Fort violence to tarnish the farmer protests.",2021-01-27T08:40:52+0000,0,0,
1,5,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,"There is an appeal to the media, please do not spoil the image of the farmers.",2021-01-27T05:04:48+0000,1,0,
1,6,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,Talk about yesterday's protest. Show the clips what has really happened throughout,2021-01-27T06:40:11+0000,0,0,
1,7,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,Put all these kisan leaders in jail first,2021-01-27T04:35:51+0000,1,0,
1,8,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,Bhagao en saalo ko waha se bhi nahi to humlog wahi aake kuttenge en kutto ko ... Kisaan nahi ha desh ka gaddar ha ye log ...,2021-01-27T04:56:25+0000,1,0,
1,9,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,"??????????? ???? ??????, ???? ?? ??????? ! ?? ????? ???? ??? ?? ???? ?? ?? ! ???????? ???? ??? ???? ???? ?? ???? ! ?? ???? ?????????? ?? ??? ?????? ????, ???????? ???? ?? ?? ????? ?? ??? ?? ??? ??, ????? ???? ?? ??????? ?? ??? ??????? ??????????? ?? ????? ?????? ???? ??, ?????? ???? ?? ??? ?? ???, “???????? ?? ????? ?? ???? ??? ??????? ?? ????? ?? ???? ?? ???? ????” ??????, ????????? ??? ????? ?????????? ?? ??????? ???? ?? ???? ?? ??????? ?? ???? ???, ???? ?????? ?? ????? ????? ??? ??????????? ?? ??? ?? ???? ????? ??? ?? ??, ????? ??? ?? ????? ????? ???? ?? ! ?? ?? ??? ??? ?? ?????? ???? ! ????? ??????? ?? ???????.? ? ?   ??? ????? ??????? ???? 1984  ??? ???? ?????? ????? ???? ?? ??????? ??????? ?? ????? ??? ???? ???? ????? ????????? ???? ??? ????    ????? ??? ????? ???? ???? ???? ??? 55 ????? ?? ???? ??? ???? ???? ??????? ???????? ?????? ?? ?? ????? ?? ??? ??????? ????? ???? ?? ????? ?? ?????? ???? ?????? ???? ???? ???? ??? ???  ?????? ?? ??? ???? ???? ?? ????",2021-01-27T09:20:25+0000,0,0,
1,10,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,What is the fun of permitting farmers and then erecting barricades?,2021-01-27T05:57:54+0000,0,0,
1,11,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,Abhi wait kro. Net band kiya huya hai delhi borders par. Asli videos abhi aani baki hai. Yeh sab kisaan andolan ko badnam krne k liye karwaya gya hai ..,2021-01-27T05:48:59+0000,0,0,
1,12,1,102527030797_1121131508374973,data,data.*,fetched (200),04:16.3,Facebook:/<post-id>/comments,The reporter is singing in tune with these hooligans..... biased journalism of NDTV reveals it's anti-national stance once again...,2021-01-27T05:23:34+0000,3,1,
